method,path,endpoint,module,behaviour,db_writes,external_effects,audit_effects
POST,/v1/admin/verticals/{vertical_key}/modules/{module_key}/enable,enable_vertical_module,app.engines.vertical_catalog.admin_router,DATABASE_MUTATION,add|commit,,
POST,/v1/admin/verticals/{vertical_key}/modules/{module_key}/disable,disable_vertical_module,app.engines.vertical_catalog.admin_router,DATABASE_MUTATION,add|commit,,
GET,/v1/admin/verticals/{vertical_key}/engine-mappings,list_engine_mappings,app.engines.vertical_catalog.admin_router,READ_ONLY,,,
PUT,/v1/admin/verticals/{vertical_key}/engine-mappings,set_engine_mappings,app.engines.vertical_catalog.admin_router,DATABASE_MUTATION,add|commit|delete|flush,,
GET,/v1/admin/catalog/modules,list_modules,app.engines.vertical_catalog.admin_router,READ_ONLY,,,
GET,/v1/admin/catalog/navigation/effective-menu,get_effective_menu,app.engines.vertical_catalog.admin_router,READ_ONLY,,,
GET,/v1/admin/tenants/{tenant_id}/entitlements,get_tenant_entitlements,app.engines.entitlement.admin_router,READ_ONLY,,,
GET,/v1/admin/tenants/{tenant_id}/entitlements/history,get_tenant_entitlement_history,app.engines.entitlement.admin_router,READ_ONLY,,,
POST,/v1/admin/tenants/{tenant_id}/entitlements/modules,assign_module,app.engines.entitlement.admin_router,DATABASE_MUTATION,add|commit|flush,,_audit
POST,/v1/admin/tenants/{tenant_id}/entitlements/modules/{module_key}/disable,disable_module,app.engines.entitlement.admin_router,DATABASE_MUTATION,add|commit|flush,,_audit
POST,/v1/admin/tenants/{tenant_id}/entitlements/modules/{module_key}/reenable,reenable_module,app.engines.entitlement.admin_router,DATABASE_MUTATION,add|commit|flush,,_audit
POST,/v1/admin/tenants/{tenant_id}/entitlements/categories,assign_category,app.engines.entitlement.admin_router,DATABASE_MUTATION,add|commit|flush,,_audit
POST,/v1/admin/tenants/{tenant_id}/entitlements/categories/{category_id}/disable,disable_category,app.engines.entitlement.admin_router,DATABASE_MUTATION,add|commit|flush,,_audit
POST,/v1/admin/tenants/{tenant_id}/entitlements/categories/{category_id}/reenable,reenable_category,app.engines.entitlement.admin_router,DATABASE_MUTATION,add|commit|flush,,_audit
GET,/v1/tenant/me/modules,get_my_modules,app.engines.entitlement.tenant_router,READ_ONLY,,,
GET,/v1/tenant/me/categories,get_my_categories,app.engines.entitlement.tenant_router,READ_ONLY,,,
GET,/v1/tenant/me/entitlements,get_my_entitlements,app.engines.entitlement.tenant_router,READ_ONLY,,,
GET,/v1/admin/service-setup/templates/summary,get_summary,app.engines.service_setup.templates_router,READ_ONLY,,,
POST,/v1/admin/service-setup/templates/seed-defaults/preview,seed_defaults_preview,app.engines.service_setup.templates_router,READ_ONLY_POST,,,
POST,/v1/admin/service-setup/templates/seed-defaults,seed_defaults,app.engines.service_setup.templates_router,DATABASE_MUTATION,add|commit|flush,,
GET,/v1/admin/service-setup/templates,list_templates,app.engines.service_setup.templates_router,READ_ONLY,,,
POST,/v1/admin/service-setup/templates,create_template,app.engines.service_setup.templates_router,DATABASE_MUTATION,add|commit|flush,,
GET,/v1/admin/service-setup/templates/{template_id},get_template,app.engines.service_setup.templates_router,READ_ONLY,,,
PUT,/v1/admin/service-setup/templates/{template_id},update_template,app.engines.service_setup.templates_router,DATABASE_MUTATION,commit,,
POST,/v1/admin/service-setup/templates/{template_id}/publish,publish_template,app.engines.service_setup.templates_router,DATABASE_MUTATION,commit,,
POST,/v1/admin/service-setup/templates/{template_id}/archive,archive_template,app.engines.service_setup.templates_router,DATABASE_MUTATION,commit,,
POST,/v1/admin/service-setup/templates/{template_id}/clone,clone_template,app.engines.service_setup.templates_router,DATABASE_MUTATION,add|commit|flush,,
DELETE,/v1/admin/service-setup/templates/{template_id},delete_template,app.engines.service_setup.templates_router,DATABASE_MUTATION,commit|delete,,
POST,/v1/admin/service-setup/templates/{template_id}/validate,validate_template,app.engines.service_setup.templates_router,READ_ONLY_POST,,,
GET,/v1/admin/service-setup/templates/{template_id}/versions,get_versions,app.engines.service_setup.templates_router,READ_ONLY,,,
GET,/v1/admin/service-setup/bulk-wizard/summary,get_summary,app.engines.service_setup.bulk_router,READ_ONLY,,,
GET,/v1/admin/service-setup/bulk-wizard,list_drafts,app.engines.service_setup.bulk_router,READ_ONLY,,,
POST,/v1/admin/service-setup/bulk-wizard/drafts,create_draft,app.engines.service_setup.bulk_router,DATABASE_MUTATION,add|commit,,
GET,/v1/admin/service-setup/bulk-wizard/drafts/{draft_id},get_draft,app.engines.service_setup.bulk_router,READ_ONLY,,,
PUT,/v1/admin/service-setup/bulk-wizard/drafts/{draft_id},update_draft,app.engines.service_setup.bulk_router,DATABASE_MUTATION,commit,,
DELETE,/v1/admin/service-setup/bulk-wizard/drafts/{draft_id},delete_draft,app.engines.service_setup.bulk_router,DATABASE_MUTATION,commit|delete,,
POST,/v1/admin/service-setup/bulk-wizard/drafts/{draft_id}/validate,validate_draft,app.engines.service_setup.bulk_router,DATABASE_MUTATION,add|commit|sqlalchemy.delete(),,
POST,/v1/admin/service-setup/bulk-wizard/drafts/{draft_id}/preview,preview_draft,app.engines.service_setup.bulk_router,DATABASE_MUTATION,add|commit|sqlalchemy.delete(),,
POST,/v1/admin/service-setup/bulk-wizard/drafts/{draft_id}/dry-run,dry_run,app.engines.service_setup.bulk_router,DATABASE_MUTATION,add|commit|flush|raw_sql,,
POST,/v1/admin/service-setup/bulk-wizard/drafts/{draft_id}/execute,execute_draft,app.engines.service_setup.bulk_router,DATABASE_MUTATION,add|commit|flush|raw_sql,,
POST,/v1/admin/service-setup/bulk-wizard/drafts/{draft_id}/clone,clone_draft,app.engines.service_setup.bulk_router,DATABASE_MUTATION,add|commit,,
GET,/v1/admin/service-setup/bulk-wizard/runs,list_runs,app.engines.service_setup.bulk_router,READ_ONLY,,,
GET,/v1/admin/service-setup/bulk-wizard/runs/{run_id},get_run,app.engines.service_setup.bulk_router,READ_ONLY,,,
POST,/v1/admin/service-setup/bulk-wizard/runs/{run_id}/rollback,rollback_run,app.engines.service_setup.bulk_router,DATABASE_MUTATION,commit,,
GET,/v1/admin/service-setup/bulk-wizard/runs/{run_id}/logs,get_run_logs,app.engines.service_setup.bulk_router,READ_ONLY,,,
GET,/v1/admin/marketing/automation/summary,get_summary,app.engines.marketing_command_center.admin_router,MUTATING_GET,add|flush,,
GET,/v1/admin/marketing/posts,list_posts,app.engines.marketing_command_center.admin_router,READ_ONLY,,,
GET,/v1/admin/marketing/posts/{post_id},get_post,app.engines.marketing_command_center.admin_router,READ_ONLY,,,
POST,/v1/admin/marketing/posts,create_post,app.engines.marketing_command_center.admin_router,DATABASE_MUTATION,add|flush,,_audit
PUT,/v1/admin/marketing/posts/{post_id},update_post,app.engines.marketing_command_center.admin_router,DATABASE_MUTATION,add|flush|raw_sql,,_audit
POST,/v1/admin/marketing/posts/{post_id}/submit-approval,submit_approval,app.engines.marketing_command_center.admin_router,DATABASE_MUTATION,add|flush,,_audit
POST,/v1/admin/marketing/posts/{post_id}/approve,approve_post,app.engines.marketing_command_center.admin_router,DATABASE_MUTATION,add|flush,,_audit
POST,/v1/admin/marketing/posts/{post_id}/reject,reject_post,app.engines.marketing_command_center.admin_router,DATABASE_MUTATION,add|flush,,_audit
POST,/v1/admin/marketing/posts/{post_id}/schedule,schedule_post,app.engines.marketing_command_center.admin_router,DATABASE_MUTATION,add|flush,,_audit
POST,/v1/admin/marketing/posts/{post_id}/reschedule,reschedule_post,app.engines.marketing_command_center.admin_router,DATABASE_MUTATION,add|flush,,_audit
POST,/v1/admin/marketing/posts/{post_id}/publish-now,publish_now,app.engines.marketing_command_center.admin_router,DATABASE_MUTATION,add|flush,,_audit
POST,/v1/admin/marketing/posts/{post_id}/retry,retry_post,app.engines.marketing_command_center.admin_router,DATABASE_MUTATION,add|flush,,_audit
POST,/v1/admin/marketing/posts/{post_id}/cancel,cancel_post,app.engines.marketing_command_center.admin_router,DATABASE_MUTATION,add|flush,,_audit
POST,/v1/admin/marketing/ai/generate-caption,generate_caption,app.engines.marketing_command_center.admin_router,DATABASE_MUTATION,add|flush,,_audit
POST,/v1/admin/marketing/ai/generate-image,generate_image,app.engines.marketing_command_center.admin_router,DATABASE_MUTATION,add|flush,,_audit
POST,/v1/admin/marketing/ai/generate-hashtags,generate_hashtags,app.engines.marketing_command_center.admin_router,DATABASE_MUTATION,add|flush,,
POST,/v1/admin/marketing/ai/generate-variations,generate_variations,app.engines.marketing_command_center.admin_router,DATABASE_MUTATION,add|flush,,
GET,/v1/admin/marketing/calendar,get_calendar,app.engines.marketing_command_center.admin_router,READ_ONLY,,,
GET,/v1/admin/marketing/social-accounts,list_social_accounts,app.engines.marketing_command_center.admin_router,READ_ONLY,,,
POST,/v1/admin/marketing/social-accounts/connect,connect_social_account,app.engines.marketing_command_center.admin_router,DATABASE_MUTATION,add|flush,,_audit
POST,/v1/admin/marketing/social-accounts/{account_id}/test,test_social_account,app.engines.marketing_command_center.admin_router,READ_ONLY_POST,,,
POST,/v1/admin/marketing/social-accounts/{account_id}/sync,sync_social_account,app.engines.marketing_command_center.admin_router,DATABASE_MUTATION,flush,,
POST,/v1/admin/marketing/social-accounts/{account_id}/disconnect,disconnect_social_account,app.engines.marketing_command_center.admin_router,DATABASE_MUTATION,add|flush,,_audit
GET,/v1/admin/marketing/content-templates,list_templates,app.engines.marketing_command_center.admin_router,READ_ONLY,,,
POST,/v1/admin/marketing/content-templates,create_template,app.engines.marketing_command_center.admin_router,DATABASE_MUTATION,add|flush,,_audit
PUT,/v1/admin/marketing/content-templates/{template_id},update_template,app.engines.marketing_command_center.admin_router,DATABASE_MUTATION,add|flush|raw_sql,,_audit
GET,/v1/admin/marketing/ai-budget,get_ai_budget,app.engines.marketing_command_center.admin_router,MUTATING_GET,add|flush,,
PUT,/v1/admin/marketing/ai-budget,update_ai_budget,app.engines.marketing_command_center.admin_router,DATABASE_MUTATION,add|flush|raw_sql,,_audit
GET,/v1/admin/marketing/ai-budget/ledger,get_ai_budget_ledger,app.engines.marketing_command_center.admin_router,READ_ONLY,,,
GET,/v1/admin/marketing/publish-failures,list_publish_failures,app.engines.marketing_command_center.admin_router,READ_ONLY,,,
GET,/v1/admin/marketing/analytics/summary,analytics_summary,app.engines.marketing_command_center.admin_router,READ_ONLY,,,
GET,/v1/admin/marketing/analytics/posts,analytics_posts,app.engines.marketing_command_center.admin_router,READ_ONLY,,,
GET,/v1/admin/marketing/analytics/campaigns,analytics_campaigns,app.engines.marketing_command_center.admin_router,READ_ONLY,,,
GET,/v1/admin/marketing/analytics/channels,analytics_channels,app.engines.marketing_command_center.admin_router,READ_ONLY,,,
GET,/v1/admin/marketing/audit-logs,audit_logs,app.engines.marketing_command_center.admin_router,READ_ONLY,,,
GET,/v1/admin/intelligence/knowledge-bases/summary,get_kb_summary,app.engines.analytics.kb_router,READ_ONLY,,,
POST,/v1/admin/intelligence/knowledge-bases/seed-defaults/preview,seed_defaults_preview,app.engines.analytics.kb_router,READ_ONLY_POST,,,
POST,/v1/admin/intelligence/knowledge-bases/seed-defaults,seed_defaults,app.engines.analytics.kb_router,DATABASE_MUTATION,add|commit,,
GET,/v1/admin/intelligence/knowledge-bases,list_kbs,app.engines.analytics.kb_router,READ_ONLY,,,
POST,/v1/admin/intelligence/knowledge-bases,create_kb,app.engines.analytics.kb_router,DATABASE_MUTATION,add|commit|flush,,
GET,/v1/admin/intelligence/knowledge-bases/{kb_id},get_kb,app.engines.analytics.kb_router,READ_ONLY,,,
PUT,/v1/admin/intelligence/knowledge-bases/{kb_id},update_kb,app.engines.analytics.kb_router,DATABASE_MUTATION,add|commit|flush,,
POST,/v1/admin/intelligence/knowledge-bases/{kb_id}/activate,activate_kb,app.engines.analytics.kb_router,DATABASE_MUTATION,commit|flush,,
POST,/v1/admin/intelligence/knowledge-bases/{kb_id}/disable,disable_kb,app.engines.analytics.kb_router,DATABASE_MUTATION,commit|flush,,
POST,/v1/admin/intelligence/knowledge-bases/{kb_id}/archive,archive_kb,app.engines.analytics.kb_router,DATABASE_MUTATION,commit|flush,,
DELETE,/v1/admin/intelligence/knowledge-bases/{kb_id},delete_kb,app.engines.analytics.kb_router,DATABASE_MUTATION,commit|delete,,
POST,/v1/admin/intelligence/knowledge-bases/{kb_id}/documents/upload,upload_document,app.engines.analytics.kb_router,DATABASE_MUTATION,add|commit,,
POST,/v1/admin/intelligence/knowledge-bases/{kb_id}/documents/link-media,link_media,app.engines.analytics.kb_router,DATABASE_MUTATION,add|commit,,
POST,/v1/admin/intelligence/knowledge-bases/{kb_id}/sources/url,add_url_source,app.engines.analytics.kb_router,DATABASE_MUTATION,add|commit,,
GET,/v1/admin/intelligence/knowledge-bases/{kb_id}/documents,list_documents,app.engines.analytics.kb_router,READ_ONLY,,,
DELETE,/v1/admin/intelligence/knowledge-bases/{kb_id}/documents/{document_id},delete_document,app.engines.analytics.kb_router,DATABASE_MUTATION,commit|delete,,
POST,/v1/admin/intelligence/knowledge-bases/{kb_id}/articles,create_article,app.engines.analytics.kb_router,DATABASE_MUTATION,add|commit,,
GET,/v1/admin/intelligence/knowledge-bases/{kb_id}/articles,list_articles,app.engines.analytics.kb_router,READ_ONLY,,,
PUT,/v1/admin/intelligence/knowledge-bases/{kb_id}/articles/{article_id},update_article,app.engines.analytics.kb_router,DATABASE_MUTATION,commit,,
POST,/v1/admin/intelligence/knowledge-bases/{kb_id}/articles/{article_id}/publish,publish_article,app.engines.analytics.kb_router,DATABASE_MUTATION,commit,,
POST,/v1/admin/intelligence/knowledge-bases/{kb_id}/index,trigger_index,app.engines.analytics.kb_router,DATABASE_MUTATION,add|commit,,
POST,/v1/admin/intelligence/knowledge-bases/{kb_id}/reindex,trigger_reindex,app.engines.analytics.kb_router,DATABASE_MUTATION,add|commit,,
GET,/v1/admin/intelligence/knowledge-bases/{kb_id}/indexing-jobs,list_indexing_jobs,app.engines.analytics.kb_router,READ_ONLY,,,
GET,/v1/admin/intelligence/knowledge-bases/{kb_id}/chunks,list_chunks,app.engines.analytics.kb_router,READ_ONLY,,,
POST,/v1/admin/intelligence/knowledge-bases/{kb_id}/test-query,test_query,app.engines.analytics.kb_router,DATABASE_MUTATION,add|commit,,
GET,/v1/admin/intelligence/knowledge-bases/{kb_id}/query-logs,list_query_logs,app.engines.analytics.kb_router,READ_ONLY,,,
GET,/v1/admin/intelligence/knowledge-bases/{kb_id}/retrieval-quality,get_retrieval_quality,app.engines.analytics.kb_router,READ_ONLY,,,
POST,/v1/admin/intelligence/knowledge-bases/{kb_id}/access-preview,preview_access,app.engines.analytics.kb_router,READ_ONLY_POST,,,
GET,/v1/admin/intelligence/knowledge-bases/{kb_id}/audit-logs,get_audit_logs,app.engines.analytics.kb_router,READ_ONLY,,,
GET,/v1/admin/intelligence/knowledge-bases/{kb_id}/versions,get_versions,app.engines.analytics.kb_router,READ_ONLY,,,
GET,/v1/admin/intelligence/summary,get_summary,app.engines.analytics.intelligence_router,READ_ONLY,,,
GET,/v1/admin/intelligence/rag/summary,get_rag_summary,app.engines.analytics.intelligence_router,READ_ONLY,,,
GET,/v1/admin/intelligence/rag/query-logs,list_query_logs,app.engines.analytics.intelligence_router,READ_ONLY,,,
GET,/v1/admin/intelligence/rag/retrieval-quality,get_retrieval_quality,app.engines.analytics.intelligence_router,READ_ONLY,,,
GET,/v1/admin/intelligence/events/summary,get_event_summary,app.engines.analytics.intelligence_router,READ_ONLY,,,
