method,path,endpoint,module,source_file,source_line,tags,deprecated,include_in_schema,dependencies,auth_dependencies,db_writes,external_effects,audit_effects,tenant_derivation
GET,/v1/admin/intelligence/ai-usage/logs,list_ai_usage_logs,app.engines.analytics.intelligence_router,app\engines\analytics\intelligence_router.py,270,Intelligence Command Center,False,True,list_ai_usage_logs|require_super_admin|get_current_user|<fastapi.security.http.HTTPBearer object at 0x0000012C233CCA70>|get_db,require_super_admin|get_current_user,,,,
GET,/v1/admin/intelligence/ai-usage/cost-breakdown,get_cost_breakdown,app.engines.analytics.intelligence_router,app\engines\analytics\intelligence_router.py,279,Intelligence Command Center,False,True,get_cost_breakdown|require_super_admin|get_current_user|<fastapi.security.http.HTTPBearer object at 0x0000012C233CCA70>|get_db,require_super_admin|get_current_user,,,,
GET,/v1/admin/intelligence/audit-logs,get_audit_logs,app.engines.analytics.intelligence_router,app\engines\analytics\intelligence_router.py,287,Intelligence Command Center,False,True,get_audit_logs|require_super_admin|get_current_user|<fastapi.security.http.HTTPBearer object at 0x0000012C233CCA70>|get_db,require_super_admin|get_current_user,,,,
GET,/v1/admin/dashboard/executive-summary,executive_summary,app.engines.dashboard_command_center.admin_router,app\engines\dashboard_command_center\admin_router.py,30,Platform Command Center,False,True,executive_summary|_svc|get_db|require_dashboard.read|get_current_user|<fastapi.security.http.HTTPBearer object at 0x0000012C233CCA70>|require_super_admin|get_current_user|<fastapi.security.http.HTTPBearer object at 0x0000012C233CCA70>,get_current_user|require_super_admin|get_current_user,,,,
GET,/v1/admin/dashboard/platform-health,platform_health,app.engines.dashboard_command_center.admin_router,app\engines\dashboard_command_center\admin_router.py,35,Platform Command Center,False,True,platform_health|_svc|get_db|require_dashboard.read|get_current_user|<fastapi.security.http.HTTPBearer object at 0x0000012C233CCA70>|require_super_admin|get_current_user|<fastapi.security.http.HTTPBearer object at 0x0000012C233CCA70>,get_current_user|require_super_admin|get_current_user,,,,
GET,/v1/admin/dashboard/finance-snapshot,finance_snapshot,app.engines.dashboard_command_center.admin_router,app\engines\dashboard_command_center\admin_router.py,40,Platform Command Center,False,True,finance_snapshot|get_db|require_dashboard.finance.read|get_current_user|<fastapi.security.http.HTTPBearer object at 0x0000012C233CCA70>,get_current_user,,,,
GET,/v1/admin/dashboard/tenant-lifecycle,tenant_lifecycle,app.engines.dashboard_command_center.admin_router,app\engines\dashboard_command_center\admin_router.py,48,Platform Command Center,False,True,tenant_lifecycle|_svc|get_db|require_dashboard.read|get_current_user|<fastapi.security.http.HTTPBearer object at 0x0000012C233CCA70>|require_super_admin|get_current_user|<fastapi.security.http.HTTPBearer object at 0x0000012C233CCA70>,get_current_user|require_super_admin|get_current_user,,,,
GET,/v1/admin/dashboard/home-services-summary,home_services_summary,app.engines.dashboard_command_center.admin_router,app\engines\dashboard_command_center\admin_router.py,53,Platform Command Center,False,True,home_services_summary|_svc|get_db|require_dashboard.read|get_current_user|<fastapi.security.http.HTTPBearer object at 0x0000012C233CCA70>|require_super_admin|get_current_user|<fastapi.security.http.HTTPBearer object at 0x0000012C233CCA70>,get_current_user|require_super_admin|get_current_user,,,,
GET,/v1/admin/dashboard/operations-snapshot,operations_snapshot,app.engines.dashboard_command_center.admin_router,app\engines\dashboard_command_center\admin_router.py,58,Platform Command Center,False,True,operations_snapshot|get_db|require_dashboard.operations.read|get_current_user|<fastapi.security.http.HTTPBearer object at 0x0000012C233CCA70>,get_current_user,,,,
GET,/v1/admin/dashboard/live-operations,live_operations,app.engines.dashboard_command_center.admin_router,app\engines\dashboard_command_center\admin_router.py,66,Platform Command Center,False,True,live_operations|get_db|require_dashboard.operations.read|get_current_user|<fastapi.security.http.HTTPBearer object at 0x0000012C233CCA70>,get_current_user,,,,
GET,/v1/admin/dashboard/trends,trends,app.engines.dashboard_command_center.admin_router,app\engines\dashboard_command_center\admin_router.py,74,Platform Command Center,False,True,trends|require_super_admin|get_current_user|<fastapi.security.http.HTTPBearer object at 0x0000012C233CCA70>|_svc|get_db|require_dashboard.read|get_current_user|<fastapi.security.http.HTTPBearer object at 0x0000012C233CCA70>,require_super_admin|get_current_user|get_current_user,,,,
GET,/v1/admin/dashboard/action-queue,action_queue,app.engines.dashboard_command_center.admin_router,app\engines\dashboard_command_center\admin_router.py,81,Platform Command Center,False,True,action_queue|get_db|require_dashboard.action_queue.manage|get_current_user|<fastapi.security.http.HTTPBearer object at 0x0000012C233CCA70>,get_current_user,,,,
POST,/v1/admin/dashboard/action-queue/{action_id}/resolve,resolve_action,app.engines.dashboard_command_center.admin_router,app\engines\dashboard_command_center\admin_router.py,89,Platform Command Center,False,True,resolve_action|get_db|require_dashboard.action_queue.manage|get_current_user|<fastapi.security.http.HTTPBearer object at 0x0000012C233CCA70>,get_current_user,commit|raw_sql,,record_platform_audit,
POST,/v1/admin/dashboard/action-queue/{action_id}/snooze,snooze_action,app.engines.dashboard_command_center.admin_router,app\engines\dashboard_command_center\admin_router.py,100,Platform Command Center,False,True,snooze_action|get_db|require_dashboard.action_queue.manage|get_current_user|<fastapi.security.http.HTTPBearer object at 0x0000012C233CCA70>,get_current_user,commit|raw_sql,,record_platform_audit,
POST,/v1/admin/dashboard/action-queue/{action_id}/assign,assign_action,app.engines.dashboard_command_center.admin_router,app\engines\dashboard_command_center\admin_router.py,111,Platform Command Center,False,True,assign_action|get_db|require_dashboard.action_queue.manage|get_current_user|<fastapi.security.http.HTTPBearer object at 0x0000012C233CCA70>,get_current_user,commit|raw_sql,,record_platform_audit,
GET,/v1/admin/dashboard/engine-health,engine_health,app.engines.dashboard_command_center.admin_router,app\engines\dashboard_command_center\admin_router.py,122,Platform Command Center,False,True,engine_health|get_db|require_dashboard.engine_health.read|get_current_user|<fastapi.security.http.HTTPBearer object at 0x0000012C233CCA70>,get_current_user,,,,
GET,/v1/admin/dashboard/at-risk-tenants,at_risk_tenants,app.engines.dashboard_command_center.admin_router,app\engines\dashboard_command_center\admin_router.py,129,Platform Command Center,False,True,at_risk_tenants|_svc|get_db|require_dashboard.read|get_current_user|<fastapi.security.http.HTTPBearer object at 0x0000012C233CCA70>|require_super_admin|get_current_user|<fastapi.security.http.HTTPBearer object at 0x0000012C233CCA70>,get_current_user|require_super_admin|get_current_user,,,,
GET,/v1/admin/dashboard/compliance-security,compliance_security,app.engines.dashboard_command_center.admin_router,app\engines\dashboard_command_center\admin_router.py,134,Platform Command Center,False,True,compliance_security|get_db|require_dashboard.security.read|get_current_user|<fastapi.security.http.HTTPBearer object at 0x0000012C233CCA70>,get_current_user,,,,
GET,/v1/admin/dashboard/trust-quality,trust_quality,app.engines.dashboard_command_center.admin_router,app\engines\dashboard_command_center\admin_router.py,141,Platform Command Center,False,True,trust_quality|_svc|get_db|require_dashboard.read|get_current_user|<fastapi.security.http.HTTPBearer object at 0x0000012C233CCA70>|require_super_admin|get_current_user|<fastapi.security.http.HTTPBearer object at 0x0000012C233CCA70>,get_current_user|require_super_admin|get_current_user,,,,
GET,/v1/admin/dashboard/activity-feed,activity_feed,app.engines.dashboard_command_center.admin_router,app\engines\dashboard_command_center\admin_router.py,146,Platform Command Center,False,True,activity_feed|get_db|require_dashboard.activity.read|get_current_user|<fastapi.security.http.HTTPBearer object at 0x0000012C233CCA70>,get_current_user,,,,
GET,/v1/admin/dashboard/category-performance,category_performance,app.engines.dashboard_command_center.admin_router,app\engines\dashboard_command_center\admin_router.py,154,Platform Command Center,False,True,category_performance|require_super_admin|get_current_user|<fastapi.security.http.HTTPBearer object at 0x0000012C233CCA70>|_svc|get_db|require_dashboard.read|get_current_user|<fastapi.security.http.HTTPBearer object at 0x0000012C233CCA70>,require_super_admin|get_current_user|get_current_user,,,,
POST,/v1/admin/dashboard/refresh,refresh,app.engines.dashboard_command_center.admin_router,app\engines\dashboard_command_center\admin_router.py,161,Platform Command Center,False,True,refresh|get_db|require_dashboard.read|get_current_user|<fastapi.security.http.HTTPBearer object at 0x0000012C233CCA70>,get_current_user,,,record_platform_audit,
POST,/v1/admin/dashboard/export-snapshot,export_snapshot,app.engines.dashboard_command_center.admin_router,app\engines\dashboard_command_center\admin_router.py,169,Platform Command Center,False,True,export_snapshot|get_db|require_dashboard.export|get_current_user|<fastapi.security.http.HTTPBearer object at 0x0000012C233CCA70>,get_current_user,commit|raw_sql,,record_platform_audit,
GET,/v1/admin/workflows/templates/summary,get_summary,app.engines.workflows.workflow_router,app\engines\workflows\workflow_router.py,37,Workflow Templates Enterprise,False,True,get_summary|get_db|require_super_admin|get_current_user|<fastapi.security.http.HTTPBearer object at 0x0000012C233CCA70>,require_super_admin|get_current_user,,,,
POST,/v1/admin/workflows/templates/seed-defaults/preview,seed_defaults_preview,app.engines.workflows.workflow_router,app\engines\workflows\workflow_router.py,42,Workflow Templates Enterprise,False,True,seed_defaults_preview|get_db|require_super_admin|get_current_user|<fastapi.security.http.HTTPBearer object at 0x0000012C233CCA70>,require_super_admin|get_current_user,,,,
POST,/v1/admin/workflows/templates/seed-defaults,seed_defaults,app.engines.workflows.workflow_router,app\engines\workflows\workflow_router.py,47,Workflow Templates Enterprise,False,True,seed_defaults|get_db|require_super_admin|get_current_user|<fastapi.security.http.HTTPBearer object at 0x0000012C233CCA70>,require_super_admin|get_current_user,commit|raw_sql,,,
GET,/v1/admin/workflows/templates,list_templates,app.engines.workflows.workflow_router,app\engines\workflows\workflow_router.py,52,Workflow Templates Enterprise,False,True,list_templates|get_db|require_super_admin|get_current_user|<fastapi.security.http.HTTPBearer object at 0x0000012C233CCA70>,require_super_admin|get_current_user,,,,
POST,/v1/admin/workflows/templates,create_template,app.engines.workflows.workflow_router,app\engines\workflows\workflow_router.py,68,Workflow Templates Enterprise,False,True,create_template|get_db|require_super_admin|get_current_user|<fastapi.security.http.HTTPBearer object at 0x0000012C233CCA70>,require_super_admin|get_current_user,commit|raw_sql,,,
GET,/v1/admin/workflows/templates/{wid},get_template,app.engines.workflows.workflow_router,app\engines\workflows\workflow_router.py,75,Workflow Templates Enterprise,False,True,get_template|get_db|require_super_admin|get_current_user|<fastapi.security.http.HTTPBearer object at 0x0000012C233CCA70>,require_super_admin|get_current_user,,,,
PUT,/v1/admin/workflows/templates/{wid},update_template,app.engines.workflows.workflow_router,app\engines\workflows\workflow_router.py,80,Workflow Templates Enterprise,False,True,update_template|get_db|require_super_admin|get_current_user|<fastapi.security.http.HTTPBearer object at 0x0000012C233CCA70>,require_super_admin|get_current_user,commit|raw_sql,,,
POST,/v1/admin/workflows/templates/{wid}/clone,clone_template,app.engines.workflows.workflow_router,app\engines\workflows\workflow_router.py,85,Workflow Templates Enterprise,False,True,clone_template|get_db|require_super_admin|get_current_user|<fastapi.security.http.HTTPBearer object at 0x0000012C233CCA70>,require_super_admin|get_current_user,commit|raw_sql,,,
POST,/v1/admin/workflows/templates/{wid}/archive,archive_template,app.engines.workflows.workflow_router,app\engines\workflows\workflow_router.py,90,Workflow Templates Enterprise,False,True,archive_template|get_db|require_super_admin|get_current_user|<fastapi.security.http.HTTPBearer object at 0x0000012C233CCA70>,require_super_admin|get_current_user,commit|raw_sql,,,
POST,/v1/admin/workflows/templates/{wid}/steps,add_step,app.engines.workflows.workflow_router,app\engines\workflows\workflow_router.py,96,Workflow Templates Enterprise,False,True,add_step|get_db|require_super_admin|get_current_user|<fastapi.security.http.HTTPBearer object at 0x0000012C233CCA70>,require_super_admin|get_current_user,commit|raw_sql,,,
PUT,/v1/admin/workflows/templates/{wid}/steps/{step_id},update_step,app.engines.workflows.workflow_router,app\engines\workflows\workflow_router.py,101,Workflow Templates Enterprise,False,True,update_step|get_db|require_super_admin|get_current_user|<fastapi.security.http.HTTPBearer object at 0x0000012C233CCA70>,require_super_admin|get_current_user,commit|raw_sql,,,
DELETE,/v1/admin/workflows/templates/{wid}/steps/{step_id},delete_step,app.engines.workflows.workflow_router,app\engines\workflows\workflow_router.py,106,Workflow Templates Enterprise,False,True,delete_step|get_db|require_super_admin|get_current_user|<fastapi.security.http.HTTPBearer object at 0x0000012C233CCA70>,require_super_admin|get_current_user,commit|raw_sql,,,
