method,path,endpoint,module,behaviour,persona,auth_dependencies,db_writes,external_effects
POST,/v1/admin/tenants/{tenant_id}/entitlements/modules/{module_key}/reenable,reenable_module,app.engines.entitlement.admin_router,DATABASE_MUTATION,PLATFORM_ADMIN_MUTATION,require_super_admin|get_current_user,add|commit|flush,
POST,/v1/admin/tenants/{tenant_id}/entitlements/categories,assign_category,app.engines.entitlement.admin_router,DATABASE_MUTATION,PLATFORM_ADMIN_MUTATION,require_super_admin|get_current_user,add|commit|flush,
POST,/v1/admin/tenants/{tenant_id}/entitlements/categories/{category_id}/disable,disable_category,app.engines.entitlement.admin_router,DATABASE_MUTATION,PLATFORM_ADMIN_MUTATION,require_super_admin|get_current_user,add|commit|flush,
POST,/v1/admin/tenants/{tenant_id}/entitlements/categories/{category_id}/reenable,reenable_category,app.engines.entitlement.admin_router,DATABASE_MUTATION,PLATFORM_ADMIN_MUTATION,require_super_admin|get_current_user,add|commit|flush,
POST,/v1/admin/service-setup/templates/seed-defaults,seed_defaults,app.engines.service_setup.templates_router,DATABASE_MUTATION,PLATFORM_ADMIN_MUTATION,get_current_user,add|commit|flush,
POST,/v1/admin/service-setup/templates,create_template,app.engines.service_setup.templates_router,DATABASE_MUTATION,PLATFORM_ADMIN_MUTATION,get_current_user,add|commit|flush,
PUT,/v1/admin/service-setup/templates/{template_id},update_template,app.engines.service_setup.templates_router,DATABASE_MUTATION,PLATFORM_ADMIN_MUTATION,get_current_user,commit,
POST,/v1/admin/service-setup/templates/{template_id}/publish,publish_template,app.engines.service_setup.templates_router,DATABASE_MUTATION,PLATFORM_ADMIN_MUTATION,get_current_user,commit,
POST,/v1/admin/service-setup/templates/{template_id}/archive,archive_template,app.engines.service_setup.templates_router,DATABASE_MUTATION,PLATFORM_ADMIN_MUTATION,get_current_user,commit,
POST,/v1/admin/service-setup/templates/{template_id}/clone,clone_template,app.engines.service_setup.templates_router,DATABASE_MUTATION,PLATFORM_ADMIN_MUTATION,get_current_user,add|commit|flush,
DELETE,/v1/admin/service-setup/templates/{template_id},delete_template,app.engines.service_setup.templates_router,DATABASE_MUTATION,PLATFORM_ADMIN_MUTATION,get_current_user,commit|delete,
POST,/v1/admin/service-setup/bulk-wizard/drafts,create_draft,app.engines.service_setup.bulk_router,DATABASE_MUTATION,PLATFORM_ADMIN_MUTATION,get_current_user,add|commit,
PUT,/v1/admin/service-setup/bulk-wizard/drafts/{draft_id},update_draft,app.engines.service_setup.bulk_router,DATABASE_MUTATION,PLATFORM_ADMIN_MUTATION,get_current_user,commit,
DELETE,/v1/admin/service-setup/bulk-wizard/drafts/{draft_id},delete_draft,app.engines.service_setup.bulk_router,DATABASE_MUTATION,PLATFORM_ADMIN_MUTATION,get_current_user,commit|delete,
POST,/v1/admin/service-setup/bulk-wizard/drafts/{draft_id}/validate,validate_draft,app.engines.service_setup.bulk_router,DATABASE_MUTATION,PLATFORM_ADMIN_MUTATION,get_current_user,add|commit|sqlalchemy.delete(),
POST,/v1/admin/service-setup/bulk-wizard/drafts/{draft_id}/preview,preview_draft,app.engines.service_setup.bulk_router,DATABASE_MUTATION,PLATFORM_ADMIN_MUTATION,get_current_user,add|commit|sqlalchemy.delete(),
POST,/v1/admin/service-setup/bulk-wizard/drafts/{draft_id}/dry-run,dry_run,app.engines.service_setup.bulk_router,DATABASE_MUTATION,PLATFORM_ADMIN_MUTATION,get_current_user,add|commit|flush|raw_sql,
POST,/v1/admin/service-setup/bulk-wizard/drafts/{draft_id}/execute,execute_draft,app.engines.service_setup.bulk_router,DATABASE_MUTATION,PLATFORM_ADMIN_MUTATION,get_current_user,add|commit|flush|raw_sql,
POST,/v1/admin/service-setup/bulk-wizard/drafts/{draft_id}/clone,clone_draft,app.engines.service_setup.bulk_router,DATABASE_MUTATION,PLATFORM_ADMIN_MUTATION,get_current_user,add|commit,
POST,/v1/admin/service-setup/bulk-wizard/runs/{run_id}/rollback,rollback_run,app.engines.service_setup.bulk_router,DATABASE_MUTATION,PLATFORM_ADMIN_MUTATION,get_current_user,commit,
GET,/v1/admin/marketing/automation/summary,get_summary,app.engines.marketing_command_center.admin_router,MUTATING_GET,PLATFORM_ADMIN_MUTATION,get_current_user|require_super_admin|get_current_user,add|flush,
POST,/v1/admin/marketing/posts,create_post,app.engines.marketing_command_center.admin_router,DATABASE_MUTATION,PLATFORM_ADMIN_MUTATION,get_current_user,add|flush,
PUT,/v1/admin/marketing/posts/{post_id},update_post,app.engines.marketing_command_center.admin_router,DATABASE_MUTATION,PLATFORM_ADMIN_MUTATION,get_current_user,add|flush|raw_sql,
POST,/v1/admin/marketing/posts/{post_id}/submit-approval,submit_approval,app.engines.marketing_command_center.admin_router,DATABASE_MUTATION,PLATFORM_ADMIN_MUTATION,get_current_user,add|flush,
POST,/v1/admin/marketing/posts/{post_id}/approve,approve_post,app.engines.marketing_command_center.admin_router,DATABASE_MUTATION,PLATFORM_ADMIN_MUTATION,get_current_user,add|flush,
POST,/v1/admin/marketing/posts/{post_id}/reject,reject_post,app.engines.marketing_command_center.admin_router,DATABASE_MUTATION,PLATFORM_ADMIN_MUTATION,get_current_user,add|flush,
POST,/v1/admin/marketing/posts/{post_id}/schedule,schedule_post,app.engines.marketing_command_center.admin_router,DATABASE_MUTATION,PLATFORM_ADMIN_MUTATION,get_current_user,add|flush,
POST,/v1/admin/marketing/posts/{post_id}/reschedule,reschedule_post,app.engines.marketing_command_center.admin_router,DATABASE_MUTATION,PLATFORM_ADMIN_MUTATION,get_current_user,add|flush,
POST,/v1/admin/marketing/posts/{post_id}/publish-now,publish_now,app.engines.marketing_command_center.admin_router,DATABASE_MUTATION,PLATFORM_ADMIN_MUTATION,get_current_user,add|flush,
POST,/v1/admin/marketing/posts/{post_id}/retry,retry_post,app.engines.marketing_command_center.admin_router,DATABASE_MUTATION,PLATFORM_ADMIN_MUTATION,get_current_user,add|flush,
POST,/v1/admin/marketing/posts/{post_id}/cancel,cancel_post,app.engines.marketing_command_center.admin_router,DATABASE_MUTATION,PLATFORM_ADMIN_MUTATION,get_current_user,add|flush,
POST,/v1/admin/marketing/ai/generate-caption,generate_caption,app.engines.marketing_command_center.admin_router,DATABASE_MUTATION,PLATFORM_ADMIN_MUTATION,get_current_user,add|flush,
POST,/v1/admin/marketing/ai/generate-image,generate_image,app.engines.marketing_command_center.admin_router,DATABASE_MUTATION,PLATFORM_ADMIN_MUTATION,get_current_user,add|flush,
POST,/v1/admin/marketing/ai/generate-hashtags,generate_hashtags,app.engines.marketing_command_center.admin_router,DATABASE_MUTATION,PLATFORM_ADMIN_MUTATION,get_current_user,add|flush,
POST,/v1/admin/marketing/ai/generate-variations,generate_variations,app.engines.marketing_command_center.admin_router,DATABASE_MUTATION,PLATFORM_ADMIN_MUTATION,get_current_user,add|flush,
POST,/v1/admin/marketing/social-accounts/connect,connect_social_account,app.engines.marketing_command_center.admin_router,DATABASE_MUTATION,PLATFORM_ADMIN_MUTATION,get_current_user,add|flush,
POST,/v1/admin/marketing/social-accounts/{account_id}/sync,sync_social_account,app.engines.marketing_command_center.admin_router,DATABASE_MUTATION,PLATFORM_ADMIN_MUTATION,get_current_user,flush,
POST,/v1/admin/marketing/social-accounts/{account_id}/disconnect,disconnect_social_account,app.engines.marketing_command_center.admin_router,DATABASE_MUTATION,PLATFORM_ADMIN_MUTATION,get_current_user,add|flush,
POST,/v1/admin/marketing/content-templates,create_template,app.engines.marketing_command_center.admin_router,DATABASE_MUTATION,PLATFORM_ADMIN_MUTATION,get_current_user,add|flush,
PUT,/v1/admin/marketing/content-templates/{template_id},update_template,app.engines.marketing_command_center.admin_router,DATABASE_MUTATION,PLATFORM_ADMIN_MUTATION,get_current_user,add|flush|raw_sql,
GET,/v1/admin/marketing/ai-budget,get_ai_budget,app.engines.marketing_command_center.admin_router,MUTATING_GET,PLATFORM_ADMIN_MUTATION,get_current_user|require_super_admin|get_current_user,add|flush,
PUT,/v1/admin/marketing/ai-budget,update_ai_budget,app.engines.marketing_command_center.admin_router,DATABASE_MUTATION,PLATFORM_ADMIN_MUTATION,get_current_user,add|flush|raw_sql,
POST,/v1/admin/intelligence/knowledge-bases/seed-defaults,seed_defaults,app.engines.analytics.kb_router,DATABASE_MUTATION,PLATFORM_ADMIN_MUTATION,require_super_admin|get_current_user,add|commit,
POST,/v1/admin/intelligence/knowledge-bases,create_kb,app.engines.analytics.kb_router,DATABASE_MUTATION,PLATFORM_ADMIN_MUTATION,require_super_admin|get_current_user,add|commit|flush,
PUT,/v1/admin/intelligence/knowledge-bases/{kb_id},update_kb,app.engines.analytics.kb_router,DATABASE_MUTATION,PLATFORM_ADMIN_MUTATION,require_super_admin|get_current_user,add|commit|flush,
POST,/v1/admin/intelligence/knowledge-bases/{kb_id}/activate,activate_kb,app.engines.analytics.kb_router,DATABASE_MUTATION,PLATFORM_ADMIN_MUTATION,require_super_admin|get_current_user,commit|flush,
POST,/v1/admin/intelligence/knowledge-bases/{kb_id}/disable,disable_kb,app.engines.analytics.kb_router,DATABASE_MUTATION,PLATFORM_ADMIN_MUTATION,require_super_admin|get_current_user,commit|flush,
POST,/v1/admin/intelligence/knowledge-bases/{kb_id}/archive,archive_kb,app.engines.analytics.kb_router,DATABASE_MUTATION,PLATFORM_ADMIN_MUTATION,require_super_admin|get_current_user,commit|flush,
DELETE,/v1/admin/intelligence/knowledge-bases/{kb_id},delete_kb,app.engines.analytics.kb_router,DATABASE_MUTATION,PLATFORM_ADMIN_MUTATION,require_super_admin|get_current_user,commit|delete,
POST,/v1/admin/intelligence/knowledge-bases/{kb_id}/documents/upload,upload_document,app.engines.analytics.kb_router,DATABASE_MUTATION,PLATFORM_ADMIN_MUTATION,require_super_admin|get_current_user,add|commit,
POST,/v1/admin/intelligence/knowledge-bases/{kb_id}/documents/link-media,link_media,app.engines.analytics.kb_router,DATABASE_MUTATION,PLATFORM_ADMIN_MUTATION,require_super_admin|get_current_user,add|commit,
POST,/v1/admin/intelligence/knowledge-bases/{kb_id}/sources/url,add_url_source,app.engines.analytics.kb_router,DATABASE_MUTATION,PLATFORM_ADMIN_MUTATION,require_super_admin|get_current_user,add|commit,
DELETE,/v1/admin/intelligence/knowledge-bases/{kb_id}/documents/{document_id},delete_document,app.engines.analytics.kb_router,DATABASE_MUTATION,PLATFORM_ADMIN_MUTATION,require_super_admin|get_current_user,commit|delete,
POST,/v1/admin/intelligence/knowledge-bases/{kb_id}/articles,create_article,app.engines.analytics.kb_router,DATABASE_MUTATION,PLATFORM_ADMIN_MUTATION,require_super_admin|get_current_user,add|commit,
PUT,/v1/admin/intelligence/knowledge-bases/{kb_id}/articles/{article_id},update_article,app.engines.analytics.kb_router,DATABASE_MUTATION,PLATFORM_ADMIN_MUTATION,require_super_admin|get_current_user,commit,
POST,/v1/admin/intelligence/knowledge-bases/{kb_id}/articles/{article_id}/publish,publish_article,app.engines.analytics.kb_router,DATABASE_MUTATION,PLATFORM_ADMIN_MUTATION,require_super_admin|get_current_user,commit,
POST,/v1/admin/intelligence/knowledge-bases/{kb_id}/index,trigger_index,app.engines.analytics.kb_router,DATABASE_MUTATION,PLATFORM_ADMIN_MUTATION,require_super_admin|get_current_user,add|commit,
POST,/v1/admin/intelligence/knowledge-bases/{kb_id}/reindex,trigger_reindex,app.engines.analytics.kb_router,DATABASE_MUTATION,PLATFORM_ADMIN_MUTATION,require_super_admin|get_current_user,add|commit,
POST,/v1/admin/intelligence/knowledge-bases/{kb_id}/test-query,test_query,app.engines.analytics.kb_router,DATABASE_MUTATION,PLATFORM_ADMIN_MUTATION,require_super_admin|get_current_user,add|commit,
POST,/v1/admin/intelligence/risk/{entity_type}/{entity_id}/recompute,recompute_risk,app.engines.analytics.intelligence_router,DATABASE_MUTATION,PLATFORM_ADMIN_MUTATION,require_super_admin|get_current_user,add|commit,
POST,/v1/admin/intelligence/anomalies/run-scan,run_anomaly_scan,app.engines.analytics.intelligence_router,DATABASE_MUTATION,PLATFORM_ADMIN_MUTATION,require_super_admin|get_current_user,add|commit,
POST,/v1/admin/intelligence/anomalies/{anomaly_id}/investigate,investigate_anomaly,app.engines.analytics.intelligence_router,DATABASE_MUTATION,PLATFORM_ADMIN_MUTATION,require_super_admin|get_current_user,commit,
POST,/v1/admin/intelligence/anomalies/{anomaly_id}/resolve,resolve_anomaly,app.engines.analytics.intelligence_router,DATABASE_MUTATION,PLATFORM_ADMIN_MUTATION,require_super_admin|get_current_user,commit,
POST,/v1/admin/intelligence/anomalies/{anomaly_id}/false-positive,mark_false_positive,app.engines.analytics.intelligence_router,DATABASE_MUTATION,PLATFORM_ADMIN_MUTATION,require_super_admin|get_current_user,commit,
POST,/v1/admin/intelligence/models/{model_id}/activate,activate_model,app.engines.analytics.intelligence_router,DATABASE_MUTATION,PLATFORM_ADMIN_MUTATION,require_super_admin|get_current_user,commit,
POST,/v1/admin/intelligence/models/{model_id}/deactivate,deactivate_model,app.engines.analytics.intelligence_router,DATABASE_MUTATION,PLATFORM_ADMIN_MUTATION,require_super_admin|get_current_user,commit,
POST,/v1/admin/intelligence/prediction-jobs,create_prediction_job,app.engines.analytics.intelligence_router,DATABASE_MUTATION,PLATFORM_ADMIN_MUTATION,require_super_admin|get_current_user,add|commit|flush,
POST,/v1/admin/intelligence/prediction-jobs/{job_id}/cancel,cancel_prediction_job,app.engines.analytics.intelligence_router,DATABASE_MUTATION,PLATFORM_ADMIN_MUTATION,require_super_admin|get_current_user,commit,
POST,/v1/admin/intelligence/prediction-jobs/{job_id}/retry,retry_prediction_job,app.engines.analytics.intelligence_router,DATABASE_MUTATION,PLATFORM_ADMIN_MUTATION,require_super_admin|get_current_user,add|commit,
GET,/v1/admin/intelligence/data-quality/summary,get_data_quality_summary,app.engines.analytics.intelligence_router,MUTATING_GET,PLATFORM_ADMIN_MUTATION,require_super_admin|get_current_user,add|commit,
GET,/v1/admin/intelligence/data-quality/checks,list_data_quality_checks,app.engines.analytics.intelligence_router,MUTATING_GET,PLATFORM_ADMIN_MUTATION,require_super_admin|get_current_user,add|commit,
POST,/v1/admin/intelligence/data-quality/checks/{check_key}/run,run_data_quality_check,app.engines.analytics.intelligence_router,DATABASE_MUTATION,PLATFORM_ADMIN_MUTATION,require_super_admin|get_current_user,commit,
POST,/v1/admin/dashboard/action-queue/{action_id}/resolve,resolve_action,app.engines.dashboard_command_center.admin_router,DATABASE_MUTATION,PLATFORM_ADMIN_MUTATION,get_current_user,commit|raw_sql,
POST,/v1/admin/dashboard/action-queue/{action_id}/snooze,snooze_action,app.engines.dashboard_command_center.admin_router,DATABASE_MUTATION,PLATFORM_ADMIN_MUTATION,get_current_user,commit|raw_sql,
POST,/v1/admin/dashboard/action-queue/{action_id}/assign,assign_action,app.engines.dashboard_command_center.admin_router,DATABASE_MUTATION,PLATFORM_ADMIN_MUTATION,get_current_user,commit|raw_sql,
POST,/v1/admin/dashboard/refresh,refresh,app.engines.dashboard_command_center.admin_router,DATABASE_MUTATION,PLATFORM_ADMIN_MUTATION,get_current_user,,
POST,/v1/admin/dashboard/export-snapshot,export_snapshot,app.engines.dashboard_command_center.admin_router,DATABASE_MUTATION,PLATFORM_ADMIN_MUTATION,get_current_user,commit|raw_sql,
POST,/v1/admin/workflows/templates/seed-defaults,seed_defaults,app.engines.workflows.workflow_router,DATABASE_MUTATION,PLATFORM_ADMIN_MUTATION,require_super_admin|get_current_user,commit|raw_sql,
POST,/v1/admin/workflows/templates,create_template,app.engines.workflows.workflow_router,DATABASE_MUTATION,PLATFORM_ADMIN_MUTATION,require_super_admin|get_current_user,commit|raw_sql,
PUT,/v1/admin/workflows/templates/{wid},update_template,app.engines.workflows.workflow_router,DATABASE_MUTATION,PLATFORM_ADMIN_MUTATION,require_super_admin|get_current_user,commit|raw_sql,
POST,/v1/admin/workflows/templates/{wid}/clone,clone_template,app.engines.workflows.workflow_router,DATABASE_MUTATION,PLATFORM_ADMIN_MUTATION,require_super_admin|get_current_user,commit|raw_sql,
POST,/v1/admin/workflows/templates/{wid}/archive,archive_template,app.engines.workflows.workflow_router,DATABASE_MUTATION,PLATFORM_ADMIN_MUTATION,require_super_admin|get_current_user,commit|raw_sql,
POST,/v1/admin/workflows/templates/{wid}/steps,add_step,app.engines.workflows.workflow_router,DATABASE_MUTATION,PLATFORM_ADMIN_MUTATION,require_super_admin|get_current_user,commit|raw_sql,
PUT,/v1/admin/workflows/templates/{wid}/steps/{step_id},update_step,app.engines.workflows.workflow_router,DATABASE_MUTATION,PLATFORM_ADMIN_MUTATION,require_super_admin|get_current_user,commit|raw_sql,
DELETE,/v1/admin/workflows/templates/{wid}/steps/{step_id},delete_step,app.engines.workflows.workflow_router,DATABASE_MUTATION,PLATFORM_ADMIN_MUTATION,require_super_admin|get_current_user,commit|raw_sql,
